	topic	sentence_1	sentence_2	label
1041	Gene editing	"""Lamin A mutations mainly effect mesoderm-derived tissues, thus gene-editing in these cells could be an attractive therapeutic option."""	The combination of stem cells and targeted genome editing technology provides a powerful tool to model human diseases and develop potential cell replacement therapy.	NS
1042	Gene editing	Thus, this pathway has proven most useful for rapidly achieving targeted gene knockout.	Gene drives Genes can sometimes gain a fitness advantage that doesn't rely on the organism.	NS
1043	Gene editing	"""Lamin A mutations mainly effect mesoderm-derived tissues, thus gene-editing in these cells could be an attractive therapeutic option."""	also curator-level users can edit their gene's settings, so that curators can modify their gene's appearance without the need for a manager to help them out.	NS
1044	Gene editing	Gene drives Genes can sometimes gain a fitness advantage that doesn't rely on the organism.	"""This, when combined with the development of efficient and safe gene editing technologies in human stem cells may greatly help the realization of these expectations."""	NS
1045	Gene editing	It has been clearly demonstrated that a relatively little increase in character-state space can provide enormous benefits for the accuracy of phylogenetic inference [ 39 ].	According to Church, CRISPR technology is on the scale of 100 times easier, ten times more efficient, and increasingly more applicable to organisms than prior methods.	NS
1046	Gene editing	Past News Releases Fracking chemicals and fluids are used in the fracturing technique commonly known as hydraulic fracturing.	Regulatory and/or operational requirements may prohibit the migration or unprotected transmission of the secure data to the cloud.	DTORCD
1047	Gene editing	Scientists quickly realized that CRISPR-Cas could potentially correct defects in the setting of human genetic disease.	A new tool designed by MSK scientists allows users to identify metabolic changes in kidney cancer tumors that may one day be targets for therapy.	NS
1048	Gene editing	Genetically Mapping the Most Lethal E.Coli Strains New approach could lead to fewer deaths, and new treatments.	Effects of DNA damage proteins on gene editing Genetically based diseases are life threatening and they require lifelong treatment.	NS
1049	Gene editing	* You can extend your rental up to 14 days - at the same cheap daily rental rate.	The method offers great precision in changing the DNA sequence of a genome and can potentially treat diseases that other forms of gene therapy cannot.	DTORCD
1050	Gene editing	The study opens promising new avenues for the development of more effective treatments for a range of human diseases.	The combination of stem cells and targeted genome editing technology provides a powerful tool to model human diseases and develop potential cell replacement therapy.	HS
1051	Gene editing	Scientists at a company in California have developed a potentially revolutionary technique to permanently rewrite any gene in the human body.	The method offers great precision in changing the DNA sequence of a genome and can potentially treat diseases that other forms of gene therapy cannot.	NS
1052	Gene editing	This approach could also make it easier to study human disease by inducing specific mutations in human stem cells.	"""This, when combined with the development of efficient and safe gene editing technologies in human stem cells may greatly help the realization of these expectations."""	SS
1053	Gene editing	Scientists at a company in California have developed a potentially revolutionary technique to permanently rewrite any gene in the human body.	TALENSOne of the new kids on the block is a tool that promises easy access to gene editing by even nonexperts in the field.	SS
1054	Gene editing	A new tool designed by MSK scientists allows users to identify metabolic changes in kidney cancer tumors that may one day be targets for therapy.	also curator-level users can edit their gene's settings, so that curators can modify their gene's appearance without the need for a manager to help them out.	NS
