	topic	sentence_1	sentence_2	label
2832	Robotic surgery	This allows the surgeon to dissect nerves accurately with minimal trauma and allows for greater nerve preservation during the operation.	Benefits include reduced trauma on the body, minimal scarring and faster recovery times as it is a minimally invasive procedure.	SS
2833	Social networks	Now in the social era, even the smallest of businesses can find success and achieve incredible gains without a single ad spend.	Networks are usually free for businesses or at a low cost; this is very beneficial for entrepreneurs and small businesses looking to expand their contact base.	SS
2834	Social networks	Social ... Advantages and Disadvantages of Social Networks among Students Introduction Social networking is an online platform where people can develop social networks .	Counselors Corner > May 2008 > 50 of the Most Dependable Web Resources for University Students 50 of the Most Dependable Web Resources for University Students.	DTORCD
2835	Social networks	The potential... Advantages of Social Networking Social networking offers many benefits.	The effect of these networks on culture and learning can be significant, as they improve the speed and efficiency of information exchange.	SS
2836	Social networks	Niche Social Network Communities The success of social network communities has demonstrated the enormous demand of Internet users for this kind of service.	It may be efficient for the network administrator to use information from social networks to grant and manage access to the network resources.	NS
2837	Social networks	Now in the social era, even the smallest of businesses can find success and achieve incredible gains without a single ad spend.	recognizesthatifyouprovideaplatformwhich connects people with the right tools you can stake a claim on your share of the billionsinrevenuedollarsearnedonlineeveryday.	NS
2838	Social networks	Social Site Creator enables our clients to customize their social networking sites easily.	</li></ul><ul><li>How to create innovative applications and services that leverage social networks to help people with their daily activities?	NS
2839	Social networks	</li></ul><ul><li>How to create innovative applications and services that leverage social networks to help people with their daily activities?	Niche Social Network Communities The success of social network communities has demonstrated the enormous demand of Internet users for this kind of service.	NS
2840	Social networks	There is a very small window of opportunity between death and organ donation.	Stated differently, the concept involves the notion that there are many things (assets, objects, etc.) in the world that may be addressed/labeled/cataloged for various purposes.	DTORCD
2841	Social networks	Sometimes users provide their... The most common disadvantage of social networking sites is addiction.	The social network server may even be able to disrupt detrimental patterns to become positive ones.	NS
2842	Social networks	Social Network Addiction is a psychological disorder around the world, it is stated that internet addiction was the cause of social addiction.	If unchecked, such social networking behaviour has the potential to have serious detrimental effects on traffic or on users of social networking sites.	SS
2843	Social networks	Social networkingsitesallowyoutofullyexploityourcontactstoyourgreatestadvantage.	Niche Social Network Communities The success of social network communities has demonstrated the enormous demand of Internet users for this kind of service.	NS
2844	Social networks	Networks are usually free for businesses or at a low cost; this is very beneficial for entrepreneurs and small businesses looking to expand their contact base.	[0015] An alternative method of enabling access to network resources may be by using information from online social networking services, frequently referred to as social networks.	NS
2845	Social networks	Networks are usually free for businesses or at a low cost; this is very beneficial for entrepreneurs and small businesses looking to expand their contact base.	Counselors Corner > May 2008 > 50 of the Most Dependable Web Resources for University Students 50 of the Most Dependable Web Resources for University Students.	DTORCD
2846	Social networks	This allows a parent to prevent their child from establishing connections with potentially dangerous users of the social network.	Social learning network allows for communication and collaboration without... Make Money With Social Networking Sites - Investopedia Make Money With Social Networking Sites .	NS
