	topic	sentence_1	sentence_2	label
542	Drones	Civilian drones can be outfitted with software that collects video footage, recognizes faces, intercepts cell towers, scans entire cities, and much, much more.	If you want to disable it, configure appropriate capability to false: Web Driver expects a Java Object stored in Capabilities settings for some of the Web Driver capabilities.	DTORCD
543	Drones	"The primary reasons for the crashes: bad weather, loss or disruption of communications links, and ""human error factors""."	However their low speed and underwhelming 15% damage bonus over Tech One leave them without enough value to justify their cost for most players.	NS
544	Drones	Some drones can only hover while other drones can fly across oceans at great speeds.	Control systems allow drones to operate autonomously and they provide an interface with humans and off-board equipment.	NS
545	Drones	The drone also comes with 3-axis image stabilization that enables the drone to operate in different settings and at different speeds without affecting picture-taking abilities.	UAVs are smaller sized than military drones since they are meant for civilian use and they are affordable to purchase and rather inexpensive to operate.	NS
546	Drones	Drones are portrayed as giving us the ability to easily and cleanly take out the bad guys without any risks.	Technical Capabilities Surveillance drones are equipped with sophisticated imaging technology that provides the ability to obtain detailed photographs of terrain, people, homes, and even small objects.	NS
547	Drones	"""By virtue of their design, their size, and how high they can fly, [drones] can operate undetected in urban and rural environments."""	As drones become more and more prevalent and useful, there is a need to make drones smarter and to allow them to operate in harsher environments.	NS
548	Drones	The village school reported higher attendance rates and that the children were better fed and more attentive.	"""Mapping in real-time for a biped humanoid is much harder than for wheeled vehicles not only because there is less constant contact with the ground."	DTORCD
549	Drones	Every target a drone has eliminated has saved the lives the Soldiers who would otherwise be called to eliminate those threats by hand.	A sentry drone cannot attack targets that are outside its owner's drone control range, even if they are within its own optimal range.	NS
550	Drones	UAVs and drones grant the military a way to eliminate that threat with absolutely no collateral damage to Soldiers' lives.	Technical Capabilities Surveillance drones are equipped with sophisticated imaging technology that provides the ability to obtain detailed photographs of terrain, people, homes, and even small objects.	NS
551	Drones	Control systems allow drones to operate autonomously and they provide an interface with humans and off-board equipment.	Depending on the model, drones can be controlled remotely or they may be autonomous, buzzing across the skies, directed by GPS.	HS
552	Drones	Some drone apps connect you to other pilots enabling easy exchange of information.	We are seeing advances in many drone construction techniques that will significantly increase capabilities and decrease cost.	NS
553	Drones	The FAA has granted nearly 1,500 exemptions to commercial drone operators even as public safety risks and privacy concerns increase.	"""We won't hesitate to take strong enforcement actions against anyone who flies unmanned aircraft in an unsafe or illegal manner,"" Huerta said."	SS
554	Drones	People can pilot a drone from miles away without putting their lives in danger.	Every target a drone has eliminated has saved the lives the Soldiers who would otherwise be called to eliminate those threats by hand.	SS
555	Drones	Other law enforcement agencies such as the Border Patrol use surveillance drones to provide remote detection and monitoring of sensitive areas.	"""We won't hesitate to take strong enforcement actions against anyone who flies unmanned aircraft in an unsafe or illegal manner,"" Huerta said."	NS
