	topic	sentence_1	sentence_2	label
1347	Geoengineering	(i) However, there are major uncertainties and potential risks concerning effectiveness, costs and social and environmental impacts.	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	SS
1348	Geoengineering	"""I don't want to say I'm anti-drone, but I'll say they raise a lot of health and safety concerns that we are very concerned about."""	In terms of persuading people, Paltell said, science, medicine and ethics can help strengthen the case for using adult stem cells instead of embryonic ones.	DTORCD
1349	Geoengineering	Termination Effect - The rapid climate effects of suddenly stopping solar radiation management in the face of some unforeseen harmful side-effect or political crisis.	Some commentators have suggested that consideration of geoengineering presents a moral hazard because it threatens to reduce the political and popular pressure for emissions reduction.	NS
1350	Geoengineering	(i) However, there are major uncertainties and potential risks concerning effectiveness, costs and social and environmental impacts.	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	NS
1351	Geoengineering	The deployment of geoengineering technologies may present the only chance for some especially vulnerable ecosystems to maintain their integrity in the face of irreversible damage.	If countries deploy geo-engineering hastily, without understanding the risks involved, they will be rolling a dice on causing further damage to the atmosphere and the environment.	NS
1352	Geoengineering	114 Even if there are not extreme consequences, reduced evaporation (and hence precipitation) is a likely consequence with possible negative effects on freshwater availability.115	The deployment of geoengineering technologies may present the only chance for some especially vulnerable ecosystems to maintain their integrity in the face of irreversible damage.	NS
1353	Geoengineering	(i) However, there are major uncertainties and potential risks concerning effectiveness, costs and social and environmental impacts.	The Society notes that geoengineering must be viewed with caution because manipulating the Earth system has considerable potential to trigger adverse and unpredictable consequences.	HS
1354	Geoengineering	As a result, they may attempt quite dangerous road crossings.	Natural Resources Researchers within the group are focusing on forestry and oil exploitation management and to a sustainable use of the remaining oil resources.	DTORCD
1355	Geoengineering	To this day, the actual extent of potential impacts, opportunities, risks, and costs of geoengineering is unknown.	Ultimately, the hazards posed by geoengineering might be minor in comparison to the hazards posed by unmitigated climate change.	SS
1356	Geoengineering	But such so-called sunshade geoengineering could have unintended consequences for climate, and especially for precipitation.	srfingerbut if its cheap and easy to treat the symptoms, then do you really need to create incredibly disruptive and costly regulations to treat the disease?	DTORCD
1357	Geoengineering	Researchers who study the ocean have warned that such experiments could have unknown, potentially harmful effects on marine ecosystems.	Termination Effect - The rapid climate effects of suddenly stopping solar radiation management in the face of some unforeseen harmful side-effect or political crisis.	SS
1358	Geoengineering	For people and biodiversity, impacts would likely be massive as well, and immediate and possibly irreversible.	Ocean fertilisation could cause damage to ocean ecosystems, increase ocean acidification and deplete the ocean of oxygen.	SS
1359	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	SS
1360	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	If countries deploy geo-engineering hastily, without understanding the risks involved, they will be rolling a dice on causing further damage to the atmosphere and the environment.	SS
