	topic	sentence_1	sentence_2	label
1382	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	Mitigation efforts so far have been limited in magnitude, tentative in implementation, and insufficient for slowing climate change enough to avoid potentially serious impacts.	NS
1383	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	"The report notes that such methods ""could substantially influence the climate within months"" but may generate ""serious unintended consequences""."	SS
1384	Geoengineering	Mitigation efforts so far have been limited in magnitude, tentative in implementation, and insufficient for slowing climate change enough to avoid potentially serious impacts.	The recent United Nations climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	HS
1385	Geoengineering	There is precedent for governing dangerous human inventions, such as ozone depleting substances and nuclear weapons.	The Society notes that geoengineering must be viewed with caution because manipulating the Earth system has considerable potential to trigger adverse and unpredictable consequences.	NS
1386	Geoengineering	If you don't know your local rules, you'll be unable to recycle to the best of your abilities.	Just because human is the most powerful creature he doesn't have any right to kill animal or try experiment on them.	DTORCD
1387	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	The recent UN climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	DTORCD
1388	Geoengineering	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	The recent United Nations climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	NS
1389	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	The Society notes that geoengineering must be viewed with caution because manipulating the Earth system has considerable potential to trigger adverse and unpredictable consequences.	SS
1390	Geoengineering	"The report notes that such methods ""could substantially influence the climate within months"" but may generate ""serious unintended consequences""."	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	HS
1391	Geoengineering	At the same time, geoengineering is vulnerable to mismanagement and may have consequences that are unacceptable to society.	"Risks include widespread drought, substantial ozone depletion, disrupting the ""global atmospheric electrical circuit,"" and even increasing greenhouse gases because of chemical changes to the atmosphere."	SS
1392	Geoengineering	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	Termination Effect - The rapid climate effects of suddenly stopping solar radiation management in the face of some unforeseen harmful side-effect or political crisis.	SS
1393	Geoengineering	Researchers who study the ocean have warned that such experiments could have unknown, potentially harmful effects on marine ecosystems.	The recent UN climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	NS
